node_id,community,age,gender,profile_pic,activity,reaction,post per day,group vs personal post
11279,WBJDF,,,,,,,
11282,WBJDF,,,,,,,
11285,WBJDF,,,,,,,
11287,WBJDF,,,,,,,
11288,WBJDF,,,,,,,
11290,WBJDF,,,,,,,
11292,WBJDF,,,,,,,
11294,WBJDF,,,,,,,
11296,WBJDF,,,,,,,
11297,WBJDF,,,,,,,
11299,WBJDF,,,,,,,
11310,WBJDF,,,,,,,
11316,WBJDF,,,,,,,
11318,WBJDF,,,,,,,
11321,WBJDF,,,,,,,
11324,WBJDF,,,,,,,
11326,WBJDF,,,,,,,
11328,WBJDF,,,,,,,
11334,WBJDF,,,,,,,
11338,WBJDF,,,,,,,
11339,WBJDF,,,,,,,
11340,WBJDF,,,,,,,
11353,WBJDF,,,,,,,
11362,WBJDF,,,,,,,
11369,WBJDF,,,,,,,
11370,WBJDF,,,,,,,
11377,WBJDF,,,,,,,
11378,WBJDF,,,,,,,
11387,WBJDF,,,,,,,
11395,WBJDF,,,,,,,
11397,WBJDF,,,,,,,
11407,WBJDF,,,,,,,
11408,WBJDF,,,,,,,
11410,WBJDF,,,,,,,
11412,WBJDF,,,,,,,
11413,WBJDF,,,,,,,
11418,WBJDF,,,,,,,
11424,WBJDF,,,,,,,
11438,WBJDF,,,,,,,
11446,WBJDF,,,,,,,
11456,WBJDF,,,,,,,
11462,WBJDF,,,,,,,
11470,WBJDF,,,,,,,
11476,WBJDF,,,,,,,
11477,WBJDF,,,,,,,
11480,WBJDF,,,,,,,
11482,WBJDF,,,,,,,
11483,WBJDF,,,,,,,
11485,WBJDF,,,,,,,
11487,WBJDF,,,,,,,
11489,WBJDF,,,,,,,
11492,WBJDF,,,,,,,
11502,WBJDF,,,,,,,
11507,WBJDF,,,,,,,
11511,WBJDF,,,,,,,
11513,WBJDF,,,,,,,
11514,WBJDF,,,,,,,
11522,WBJDF,,,,,,,
11524,WBJDF,,,,,,,
11525,WBJDF,,,,,,,
11526,WBJDF,,,,,,,
11528,WBJDF,,,,,,,
11531,WBJDF,,,,,,,
11535,WBJDF,,,,,,,
11544,WBJDF,,,,,,,
11546,WBJDF,,,,,,,
11551,WBJDF,,,,,,,
11555,WBJDF,,,,,,,
11560,WBJDF,,,,,,,
11565,WBJDF,,,,,,,
11569,WBJDF,,,,,,,
11570,WBJDF,,,,,,,
11577,WBJDF,,,,,,,
11583,WBJDF,,,,,,,
11585,WBJDF,,,,,,,
11589,WBJDF,,,,,,,
11590,WBJDF,,,,,,,
11592,WBJDF,,,,,,,
11603,WBJDF,,,,,,,
11610,WBJDF,,,,,,,
11611,WBJDF,,,,,,,
11615,WBJDF,,,,,,,
11618,WBJDF,,,,,,,
11619,WBJDF,,,,,,,
11621,WBJDF,,,,,,,
11623,WBJDF,,,,,,,
11641,WBJDF,,,,,,,
11648,WBJDF,,,,,,,
11650,WBJDF,,,,,,,
11661,WBJDF,,,,,,,
11663,WBJDF,,,,,,,
11664,WBJDF,,,,,,,
11666,WBJDF,,,,,,,
11674,WBJDF,,,,,,,
11675,WBJDF,,,,,,,
11680,WBJDF,,,,,,,
11689,WBJDF,,,,,,,
11693,WBJDF,,,,,,,
11694,WBJDF,,,,,,,
11695,WBJDF,,,,,,,
11696,WBJDF,,,,,,,
11699,WBJDF,,,,,,,
11701,WBJDF,,,,,,,
11706,WBJDF,,,,,,,
11707,WBJDF,,,,,,,
11709,WBJDF,,,,,,,
11710,WBJDF,,,,,,,
11712,WBJDF,,,,,,,
11719,WBJDF,,,,,,,
11723,WBJDF,,,,,,,
11739,WBJDF,,,,,,,
11747,WBJDF,,,,,,,
11749,WBJDF,,,,,,,
11757,WBJDF,,,,,,,
11758,WBJDF,,,,,,,
11767,WBJDF,,,,,,,
11768,WBJDF,,,,,,,
11769,WBJDF,,,,,,,
11770,WBJDF,,,,,,,
11776,WBJDF,,,,,,,
11777,WBJDF,,,,,,,
11782,WBJDF,,,,,,,
11786,WBJDF,,,,,,,
11793,WBJDF,,,,,,,
11796,WBJDF,,,,,,,
11802,WBJDF,,,,,,,
11805,WBJDF,,,,,,,
11807,WBJDF,,,,,,,
11808,WBJDF,,,,,,,
11823,WBJDF,,,,,,,
11825,WBJDF,,,,,,,
11826,WBJDF,,,,,,,
11828,WBJDF,,,,,,,
11830,WBJDF,,,,,,,
11831,WBJDF,,,,,,,
11832,WBJDF,,,,,,,
11833,WBJDF,,,,,,,
11835,WBJDF,,,,,,,
11836,WBJDF,,,,,,,
11839,WBJDF,,,,,,,
11842,WBJDF,,,,,,,
11849,WBJDF,,,,,,,
11853,WBJDF,,,,,,,
11858,WBJDF,,,,,,,
11865,WBJDF,,,,,,,
11866,WBJDF,,,,,,,
11868,WBJDF,,,,,,,
11879,WBJDF,,,,,,,
11881,WBJDF,,,,,,,
11882,WBJDF,,,,,,,
11887,WBJDF,,,,,,,
11893,WBJDF,,,,,,,
11897,WBJDF,,,,,,,
11898,WBJDF,,,,,,,
11905,WBJDF,,,,,,,
11908,WBJDF,,,,,,,
11909,WBJDF,,,,,,,
11911,WBJDF,,,,,,,
11913,WBJDF,,,,,,,
11916,WBJDF,,,,,,,
11927,WBJDF,,,,,,,
11929,WBJDF,,,,,,,
11940,WBJDF,,,,,,,
11944,WBJDF,,,,,,,
11945,WBJDF,,,,,,,
11946,WBJDF,,,,,,,
11948,WBJDF,,,,,,,
11949,WBJDF,,,,,,,
11950,WBJDF,,,,,,,
11952,WBJDF,,,,,,,
11958,WBJDF,,,,,,,
11967,WBJDF,,,,,,,
11969,WBJDF,,,,,,,
11970,WBJDF,,,,,,,
11974,WBJDF,,,,,,,
11978,WBJDF,,,,,,,
11982,WBJDF,,,,,,,
11986,WBJDF,,,,,,,
11988,WBJDF,,,,,,,
11992,WBJDF,,,,,,,
11998,WBJDF,,,,,,,
11999,WBJDF,,,,,,,
12001,WBJDF,,,,,,,
12002,WBJDF,,,,,,,
12003,WBJDF,,,,,,,
12004,WBJDF,,,,,,,
12005,WBJDF,,,,,,,
12009,WBJDF,,,,,,,
12010,WBJDF,,,,,,,
12012,WBJDF,,,,,,,
12016,WBJDF,,,,,,,
12018,WBJDF,,,,,,,
12021,WBJDF,,,,,,,
12029,WBJDF,,,,,,,
12032,WBJDF,,,,,,,
12034,WBJDF,,,,,,,
12035,WBJDF,,,,,,,
12036,WBJDF,,,,,,,
12037,WBJDF,,,,,,,
12038,WBJDF,,,,,,,
12042,WBJDF,,,,,,,
12047,WBJDF,,,,,,,
12049,WBJDF,,,,,,,
12051,WBJDF,,,,,,,
12053,WBJDF,,,,,,,
12055,WBJDF,,,,,,,
12056,WBJDF,,,,,,,
12057,WBJDF,,,,,,,
12058,WBJDF,,,,,,,
12061,WBJDF,,,,,,,
12062,WBJDF,,,,,,,
12064,WBJDF,,,,,,,
12066,WBJDF,,,,,,,
12075,WBJDF,,,,,,,
12086,WBJDF,,,,,,,
12101,WBJDF,,,,,,,
12105,WBJDF,,,,,,,
12106,WBJDF,,,,,,,
12111,WBJDF,,,,,,,
12112,WBJDF,,,,,,,
12115,WBJDF,,,,,,,
12116,WBJDF,,,,,,,
12121,WBJDF,,,,,,,
12122,WBJDF,,,,,,,
12124,WBJDF,,,,,,,
12130,WBJDF,,,,,,,
12131,WBJDF,,,,,,,
12134,WBJDF,,,,,,,
12140,WBJDF,,,,,,,
12160,WBJDF,,,,,,,
12161,WBJDF,,,,,,,
12163,WBJDF,,,,,,,
12166,WBJDF,,,,,,,
12168,WBJDF,,,,,,,
12171,WBJDF,,,,,,,
12177,WBJDF,,,,,,,
12180,WBJDF,,,,,,,
12186,WBJDF,,,,,,,
12199,WBJDF,,,,,,,
12200,WBJDF,,,,,,,
12202,WBJDF,,,,,,,
12208,WBJDF,,,,,,,
12210,WBJDF,,,,,,,
12212,WBJDF,,,,,,,
12215,WBJDF,,,,,,,
12216,WBJDF,,,,,,,
12222,WBJDF,,,,,,,
12227,WBJDF,,,,,,,
12228,WBJDF,,,,,,,
12230,WBJDF,,,,,,,
12233,WBJDF,,,,,,,
12234,WBJDF,,,,,,,
12239,WBJDF,,,,,,,
12246,WBJDF,,,,,,,
12248,WBJDF,,,,,,,
12250,WBJDF,,,,,,,
12259,WBJDF,,,,,,,
12260,WBJDF,,,,,,,
12261,WBJDF,,,,,,,
12262,WBJDF,,,,,,,
12266,WBJDF,,,,,,,
12267,WBJDF,,,,,,,
12274,WBJDF,,,,,,,
12277,WBJDF,,,,,,,
12278,WBJDF,,,,,,,
12281,WBJDF,,,,,,,
12284,WBJDF,,,,,,,
12286,WBJDF,,,,,,,
12290,WBJDF,,,,,,,
12295,WBJDF,,,,,,,
12296,WBJDF,,,,,,,
12297,WBJDF,,,,,,,
12300,WBJDF,,,,,,,
12308,WBJDF,,,,,,,
12309,WBJDF,,,,,,,
12310,WBJDF,,,,,,,
12320,WBJDF,,,,,,,
12321,WBJDF,,,,,,,
12322,WBJDF,,,,,,,
12330,WBJDF,,,,,,,
12331,WBJDF,,,,,,,
12336,WBJDF,,,,,,,
12340,WBJDF,,,,,,,
12344,WBJDF,,,,,,,
12350,WBJDF,,,,,,,
12361,WBJDF,,,,,,,
12363,WBJDF,,,,,,,
12370,WBJDF,,,,,,,
12388,WBJDF,,,,,,,
12389,WBJDF,,,,,,,
12391,WBJDF,,,,,,,
12402,WBJDF,,,,,,,
12404,WBJDF,,,,,,,
12406,WBJDF,,,,,,,
12412,WBJDF,,,,,,,
12420,WBJDF,,,,,,,
12424,WBJDF,,,,,,,
12427,WBJDF,,,,,,,
12432,WBJDF,,,,,,,
12444,WBJDF,,,,,,,
12447,WBJDF,,,,,,,
12457,WBJDF,,,,,,,
12460,WBJDF,,,,,,,
12463,WBJDF,,,,,,,
12472,WBJDF,,,,,,,
12479,WBJDF,,,,,,,
12480,WBJDF,,,,,,,
12482,WBJDF,,,,,,,
12483,WBJDF,,,,,,,
12487,WBJDF,,,,,,,
12492,WBJDF,,,,,,,
12493,WBJDF,,,,,,,
12494,WBJDF,,,,,,,
12498,WBJDF,,,,,,,
12502,WBJDF,,,,,,,
12507,WBJDF,,,,,,,
12508,WBJDF,,,,,,,
12511,WBJDF,,,,,,,
12512,WBJDF,,,,,,,
12513,WBJDF,,,,,,,
12522,WBJDF,,,,,,,
12525,WBJDF,,,,,,,
12528,WBJDF,,,,,,,
12530,WBJDF,,,,,,,
12533,WBJDF,,,,,,,
12536,WBJDF,,,,,,,
12541,WBJDF,,,,,,,
12542,WBJDF,,,,,,,
12552,WBJDF,,,,,,,
12555,WBJDF,,,,,,,
12575,WBJDF,,,,,,,
12579,WBJDF,,,,,,,
12583,WBJDF,,,,,,,
12584,WBJDF,,,,,,,
12585,WBJDF,,,,,,,
12586,WBJDF,,,,,,,
12587,WBJDF,,,,,,,
12589,WBJDF,,,,,,,
12590,WBJDF,,,,,,,
12593,WBJDF,,,,,,,
12606,WBJDF,,,,,,,
12610,WBJDF,,,,,,,
12611,WBJDF,,,,,,,
12614,WBJDF,,,,,,,
12615,WBJDF,,,,,,,
12616,WBJDF,,,,,,,
12617,WBJDF,,,,,,,
12618,WBJDF,,,,,,,
12619,WBJDF,,,,,,,
12624,WBJDF,,,,,,,
12625,WBJDF,,,,,,,
12626,WBJDF,,,,,,,
12637,WBJDF,,,,,,,
12640,WBJDF,,,,,,,
12645,WBJDF,,,,,,,
12647,WBJDF,,,,,,,
12651,WBJDF,,,,,,,
12653,WBJDF,,,,,,,
12662,WBJDF,,,,,,,
12663,WBJDF,,,,,,,
12669,WBJDF,,,,,,,
12672,WBJDF,,,,,,,
12673,WBJDF,,,,,,,
12675,WBJDF,,,,,,,
12679,WBJDF,,,,,,,
12680,WBJDF,,,,,,,
12681,WBJDF,,,,,,,
12689,WBJDF,,,,,,,
12690,WBJDF,,,,,,,
12691,WBJDF,,,,,,,
12692,WBJDF,,,,,,,
12693,WBJDF,,,,,,,
12695,WBJDF,,,,,,,
12705,WBJDF,,,,,,,
12710,WBJDF,,,,,,,
12711,WBJDF,,,,,,,
12712,WBJDF,,,,,,,
12716,WBJDF,,,,,,,
12728,WBJDF,,,,,,,
12729,WBJDF,,,,,,,
12737,WBJDF,,,,,,,
12738,WBJDF,,,,,,,
12739,WBJDF,,,,,,,
12742,WBJDF,,,,,,,
12747,WBJDF,,,,,,,
12755,WBJDF,,,,,,,
12763,WBJDF,,,,,,,
12769,WBJDF,,,,,,,
12771,WBJDF,,,,,,,
12772,WBJDF,,,,,,,
12776,WBJDF,,,,,,,
12777,WBJDF,,,,,,,
12778,WBJDF,,,,,,,
12782,WBJDF,,,,,,,
12783,WBJDF,,,,,,,
12786,WBJDF,,,,,,,
12788,WBJDF,,,,,,,
12804,WBJDF,,,,,,,
12806,WBJDF,,,,,,,
12808,WBJDF,,,,,,,
12810,WBJDF,,,,,,,
12815,WBJDF,,,,,,,
12820,WBJDF,,,,,,,
12821,WBJDF,,,,,,,
12827,WBJDF,,,,,,,
12829,WBJDF,,,,,,,
12853,WBJDF,,,,,,,
12860,WBJDF,,,,,,,
12867,WBJDF,,,,,,,
12872,WBJDF,,,,,,,
12873,WBJDF,,,,,,,
12874,WBJDF,,,,,,,
12877,WBJDF,,,,,,,
12879,WBJDF,,,,,,,
12882,WBJDF,,,,,,,
12884,WBJDF,,,,,,,
12887,WBJDF,,,,,,,
12889,WBJDF,,,,,,,
12894,WBJDF,,,,,,,
12897,WBJDF,,,,,,,
12902,WBJDF,,,,,,,
12906,WBJDF,,,,,,,
12907,WBJDF,,,,,,,
12909,WBJDF,,,,,,,
12915,WBJDF,,,,,,,
12918,WBJDF,,,,,,,
12923,WBJDF,,,,,,,
12928,WBJDF,,,,,,,
12941,WBJDF,,,,,,,
12945,WBJDF,,,,,,,
12951,WBJDF,,,,,,,
12953,WBJDF,,,,,,,
12954,WBJDF,,,,,,,
12958,WBJDF,,,,,,,
12959,WBJDF,,,,,,,
12965,WBJDF,,,,,,,
12966,WBJDF,,,,,,,
12968,WBJDF,,,,,,,
12969,WBJDF,,,,,,,
12971,WBJDF,,,,,,,
12978,WBJDF,,,,,,,
12979,WBJDF,,,,,,,
12983,WBJDF,,,,,,,
12988,WBJDF,,,,,,,
13004,WBJDF,,,,,,,
13005,WBJDF,,,,,,,
13006,WBJDF,,,,,,,
13008,WBJDF,,,,,,,
13010,WBJDF,,,,,,,
13014,WBJDF,,,,,,,
13024,WBJDF,,,,,,,
13032,WBJDF,,,,,,,
13034,WBJDF,,,,,,,
13035,WBJDF,,,,,,,
13040,WBJDF,,,,,,,
13043,WBJDF,,,,,,,
13045,WBJDF,,,,,,,
13049,WBJDF,,,,,,,
13050,WBJDF,,,,,,,
13053,WBJDF,,,,,,,
13056,WBJDF,,,,,,,
13057,WBJDF,,,,,,,
13059,WBJDF,,,,,,,
13061,WBJDF,,,,,,,
13065,WBJDF,,,,,,,
13067,WBJDF,,,,,,,
13069,WBJDF,,,,,,,
13072,WBJDF,,,,,,,
13073,WBJDF,,,,,,,
13080,WBJDF,,,,,,,
13082,WBJDF,,,,,,,
13084,WBJDF,,,,,,,
13087,WBJDF,,,,,,,
13089,WBJDF,,,,,,,
13099,WBJDF,,,,,,,
13102,WBJDF,,,,,,,
13105,WBJDF,,,,,,,
13118,WBJDF,,,,,,,
13120,WBJDF,,,,,,,
13133,WBJDF,,,,,,,
13134,WBJDF,,,,,,,
13138,WBJDF,,,,,,,
13141,WBJDF,,,,,,,
13142,WBJDF,,,,,,,
13145,WBJDF,,,,,,,
13148,WBJDF,,,,,,,
13151,WBJDF,,,,,,,
13160,WBJDF,,,,,,,
13161,WBJDF,,,,,,,
13163,WBJDF,,,,,,,
13169,WBJDF,,,,,,,
13172,WBJDF,,,,,,,
13173,WBJDF,,,,,,,
13175,WBJDF,,,,,,,
13176,WBJDF,,,,,,,
13178,WBJDF,,,,,,,
13179,WBJDF,,,,,,,
13192,WBJDF,,,,,,,
13193,WBJDF,,,,,,,
13195,WBJDF,,,,,,,
13198,WBJDF,,,,,,,
13219,WBJDF,,,,,,,
13222,WBJDF,,,,,,,
13227,WBJDF,,,,,,,
13232,WBJDF,,,,,,,
13235,WBJDF,,,,,,,
13240,WBJDF,,,,,,,
13245,WBJDF,,,,,,,
13246,WBJDF,,,,,,,
13258,WBJDF,,,,,,,
13261,WBJDF,,,,,,,
13265,WBJDF,,,,,,,
13267,WBJDF,,,,,,,
13268,WBJDF,,,,,,,
13269,WBJDF,,,,,,,
13273,WBJDF,,,,,,,
13276,WBJDF,,,,,,,
13278,WBJDF,,,,,,,
13280,WBJDF,,,,,,,
13284,WBJDF,,,,,,,
13286,WBJDF,,,,,,,
13288,WBJDF,,,,,,,
13289,WBJDF,,,,,,,
13305,WBJDF,,,,,,,
13314,WBJDF,,,,,,,
13319,WBJDF,,,,,,,
13320,WBJDF,,,,,,,
13321,WBJDF,,,,,,,
13322,WBJDF,,,,,,,
13333,WBJDF,,,,,,,
13340,WBJDF,,,,,,,
13341,WBJDF,,,,,,,
13347,WBJDF,,,,,,,
13365,WBJDF,,,,,,,
13368,WBJDF,,,,,,,
13370,WBJDF,,,,,,,
13374,WBJDF,,,,,,,
13385,WBJDF,,,,,,,
13394,WBJDF,,,,,,,
13401,WBJDF,,,,,,,
13403,WBJDF,,,,,,,
13405,WBJDF,,,,,,,
13410,WBJDF,,,,,,,
13411,WBJDF,,,,,,,
13419,WBJDF,,,,,,,
13427,WBJDF,,,,,,,
13431,WBJDF,,,,,,,
13433,WBJDF,,,,,,,
13438,WBJDF,,,,,,,
13446,WBJDF,,,,,,,
13468,WBJDF,,,,,,,
13469,WBJDF,,,,,,,
13472,WBJDF,,,,,,,
13475,WBJDF,,,,,,,
13480,WBJDF,,,,,,,
13481,WBJDF,,,,,,,
13482,WBJDF,,,,,,,
13484,WBJDF,,,,,,,
13494,WBJDF,,,,,,,
13496,WBJDF,,,,,,,
13499,WBJDF,,,,,,,
13500,WBJDF,,,,,,,
13504,WBJDF,,,,,,,
13505,WBJDF,,,,,,,
13507,WBJDF,,,,,,,
13515,WBJDF,,,,,,,
13516,WBJDF,,,,,,,
13517,WBJDF,,,,,,,
13520,WBJDF,,,,,,,
13523,WBJDF,,,,,,,
13527,WBJDF,,,,,,,
13528,WBJDF,,,,,,,
13533,WBJDF,,,,,,,
13536,WBJDF,,,,,,,
13537,WBJDF,,,,,,,
13538,WBJDF,,,,,,,
13546,WBJDF,,,,,,,
13548,WBJDF,,,,,,,
13551,WBJDF,,,,,,,
13558,WBJDF,,,,,,,
13562,WBJDF,,,,,,,
13563,WBJDF,,,,,,,
13566,WBJDF,,,,,,,
13568,WBJDF,,,,,,,
13570,WBJDF,,,,,,,
13571,WBJDF,,,,,,,
13572,WBJDF,,,,,,,
13577,WBJDF,,,,,,,
13591,WBJDF,,,,,,,
13592,WBJDF,,,,,,,
13604,WBJDF,,,,,,,
13609,WBJDF,,,,,,,
13617,WBJDF,,,,,,,
13623,WBJDF,,,,,,,
13624,WBJDF,,,,,,,
13625,WBJDF,,,,,,,
13626,WBJDF,,,,,,,
13639,WBJDF,,,,,,,
13645,WBJDF,,,,,,,
13652,WBJDF,,,,,,,
13654,WBJDF,,,,,,,
13656,WBJDF,,,,,,,
13657,WBJDF,,,,,,,
13658,WBJDF,,,,,,,
13660,WBJDF,,,,,,,
13666,WBJDF,,,,,,,
13667,WBJDF,,,,,,,
13673,WBJDF,,,,,,,
13695,WBJDF,,,,,,,
13698,WBJDF,,,,,,,
13713,WBJDF,,,,,,,
13714,WBJDF,,,,,,,
13717,WBJDF,,,,,,,
13728,WBJDF,,,,,,,
13734,WBJDF,,,,,,,
13735,WBJDF,,,,,,,
13745,WBJDF,,,,,,,
13747,WBJDF,,,,,,,
13749,WBJDF,,,,,,,
13750,WBJDF,,,,,,,
13756,WBJDF,,,,,,,
13757,WBJDF,,,,,,,
13760,WBJDF,,,,,,,
13762,WBJDF,,,,,,,
13765,WBJDF,,,,,,,
13767,WBJDF,,,,,,,
13769,WBJDF,,,,,,,
13775,WBJDF,,,,,,,
13776,WBJDF,,,,,,,
13779,WBJDF,,,,,,,
13781,WBJDF,,,,,,,
13782,WBJDF,,,,,,,
13785,WBJDF,,,,,,,
13786,WBJDF,,,,,,,
13788,WBJDF,,,,,,,
13792,WBJDF,,,,,,,
13796,WBJDF,,,,,,,
13797,WBJDF,,,,,,,
13801,WBJDF,,,,,,,
13806,WBJDF,,,,,,,
13810,WBJDF,,,,,,,
13813,WBJDF,,,,,,,
13814,WBJDF,,,,,,,
13824,WBJDF,,,,,,,
13825,WBJDF,,,,,,,
13830,WBJDF,,,,,,,
13831,WBJDF,,,,,,,
13839,WBJDF,,,,,,,
13844,WBJDF,,,,,,,
13845,WBJDF,,,,,,,
13848,WBJDF,,,,,,,
13850,WBJDF,,,,,,,
13855,WBJDF,,,,,,,
13856,WBJDF,,,,,,,
13859,WBJDF,,,,,,,
13861,WBJDF,,,,,,,
13863,WBJDF,,,,,,,
13866,WBJDF,,,,,,,
13867,WBJDF,,,,,,,
13881,WBJDF,,,,,,,
13890,WBJDF,,,,,,,
13891,WBJDF,,,,,,,
13895,WBJDF,,,,,,,
13898,WBJDF,,,,,,,
13903,WBJDF,,,,,,,
13904,WBJDF,,,,,,,
13917,WBJDF,,,,,,,
13919,WBJDF,,,,,,,
13931,WBJDF,,,,,,,
13944,WBJDF,,,,,,,
13947,WBJDF,,,,,,,
13948,WBJDF,,,,,,,
13950,WBJDF,,,,,,,
13951,WBJDF,,,,,,,
13959,WBJDF,,,,,,,
13960,WBJDF,,,,,,,
13963,WBJDF,,,,,,,
13966,WBJDF,,,,,,,
13967,WBJDF,,,,,,,
13968,WBJDF,,,,,,,
13976,WBJDF,,,,,,,
13977,WBJDF,,,,,,,
13978,WBJDF,,,,,,,
13985,WBJDF,,,,,,,
13993,WBJDF,,,,,,,
14007,WBJDF,,,,,,,
14013,WBJDF,,,,,,,
14015,WBJDF,,,,,,,
14017,WBJDF,,,,,,,
14018,WBJDF,,,,,,,
14021,WBJDF,,,,,,,
14024,WBJDF,,,,,,,
14029,WBJDF,,,,,,,
14030,WBJDF,,,,,,,
14034,WBJDF,,,,,,,
14038,WBJDF,,,,,,,
14039,WBJDF,,,,,,,
14051,WBJDF,,,,,,,
14055,WBJDF,,,,,,,
14059,WBJDF,,,,,,,
14067,WBJDF,,,,,,,
14069,WBJDF,,,,,,,
14073,WBJDF,,,,,,,
14078,WBJDF,,,,,,,
14081,WBJDF,,,,,,,
14085,WBJDF,,,,,,,
14089,WBJDF,,,,,,,
14095,WBJDF,,,,,,,
14103,WBJDF,,,,,,,
14107,WBJDF,,,,,,,
14111,WBJDF,,,,,,,
14116,WBJDF,,,,,,,
14117,WBJDF,,,,,,,
14118,WBJDF,,,,,,,
14123,WBJDF,,,,,,,
14124,WBJDF,,,,,,,
14125,WBJDF,,,,,,,
14131,WBJDF,,,,,,,
14136,WBJDF,,,,,,,
14141,WBJDF,,,,,,,
14147,WBJDF,,,,,,,
14148,WBJDF,,,,,,,
14155,WBJDF,,,,,,,
14159,WBJDF,,,,,,,
14168,WBJDF,,,,,,,
14170,WBJDF,,,,,,,
14171,WBJDF,,,,,,,
14183,WBJDF,,,,,,,
14187,WBJDF,,,,,,,
14194,WBJDF,,,,,,,
14208,WBJDF,,,,,,,
14218,WBJDF,,,,,,,
14224,WBJDF,,,,,,,
14225,WBJDF,,,,,,,
14226,WBJDF,,,,,,,
14227,WBJDF,,,,,,,
14230,WBJDF,,,,,,,
14237,WBJDF,,,,,,,
14239,WBJDF,,,,,,,
14241,WBJDF,,,,,,,
14252,WBJDF,,,,,,,
14257,WBJDF,,,,,,,
14258,WBJDF,,,,,,,
14261,WBJDF,,,,,,,
14262,WBJDF,,,,,,,
14264,WBJDF,,,,,,,
14267,WBJDF,,,,,,,
14268,WBJDF,,,,,,,
14275,WBJDF,,,,,,,
14278,WBJDF,,,,,,,
14281,WBJDF,,,,,,,
14282,WBJDF,,,,,,,
14284,WBJDF,,,,,,,
14286,WBJDF,,,,,,,
14291,WBJDF,,,,,,,
14293,WBJDF,,,,,,,
14297,WBJDF,,,,,,,
14300,WBJDF,,,,,,,
14302,WBJDF,,,,,,,
14304,WBJDF,,,,,,,
14310,WBJDF,,,,,,,
14311,WBJDF,,,,,,,
14313,WBJDF,,,,,,,
14320,WBJDF,,,,,,,
14322,WBJDF,,,,,,,
14324,WBJDF,,,,,,,
14332,WBJDF,,,,,,,
14334,WBJDF,,,,,,,
14335,WBJDF,,,,,,,
14340,WBJDF,,,,,,,
14342,WBJDF,,,,,,,
14349,WBJDF,,,,,,,
14350,WBJDF,,,,,,,
14361,WBJDF,,,,,,,
14364,WBJDF,,,,,,,
14368,WBJDF,,,,,,,
14370,WBJDF,,,,,,,
14385,WBJDF,,,,,,,
14389,WBJDF,,,,,,,
14390,WBJDF,,,,,,,
14391,WBJDF,,,,,,,
14393,WBJDF,,,,,,,
14395,WBJDF,,,,,,,
14397,WBJDF,,,,,,,
14408,WBJDF,,,,,,,
14413,WBJDF,,,,,,,
14416,WBJDF,,,,,,,
14418,WBJDF,,,,,,,
14419,WBJDF,,,,,,,
14420,WBJDF,,,,,,,
14423,WBJDF,,,,,,,
14425,WBJDF,,,,,,,
14426,WBJDF,,,,,,,
14430,WBJDF,,,,,,,
14431,WBJDF,,,,,,,
14432,WBJDF,,,,,,,
14435,WBJDF,,,,,,,
14437,WBJDF,,,,,,,
14440,WBJDF,,,,,,,
14441,WBJDF,,,,,,,
14443,WBJDF,,,,,,,
14446,WBJDF,,,,,,,
14448,WBJDF,,,,,,,
14462,WBJDF,,,,,,,
14465,WBJDF,,,,,,,
14467,WBJDF,,,,,,,
14471,WBJDF,,,,,,,
14472,WBJDF,,,,,,,
14473,WBJDF,,,,,,,
14475,WBJDF,,,,,,,
14480,WBJDF,,,,,,,
14483,WBJDF,,,,,,,
14485,WBJDF,,,,,,,
14501,WBJDF,,,,,,,
14503,WBJDF,,,,,,,
14504,WBJDF,,,,,,,
14505,WBJDF,,,,,,,
14509,WBJDF,,,,,,,
14510,WBJDF,,,,,,,
14512,WBJDF,,,,,,,
14514,WBJDF,,,,,,,
14515,WBJDF,,,,,,,
14516,WBJDF,,,,,,,
14521,WBJDF,,,,,,,
14524,WBJDF,,,,,,,
14529,WBJDF,,,,,,,
14530,WBJDF,,,,,,,
14531,WBJDF,,,,,,,
14539,WBJDF,,,,,,,
14560,WBJDF,,,,,,,
14573,WBJDF,,,,,,,
14575,WBJDF,,,,,,,
14585,WBJDF,,,,,,,
14588,WBJDF,,,,,,,
14589,WBJDF,,,,,,,
14590,WBJDF,,,,,,,
14591,WBJDF,,,,,,,
14592,WBJDF,,,,,,,
14594,WBJDF,,,,,,,
14599,WBJDF,,,,,,,
14600,WBJDF,,,,,,,
14610,WBJDF,,,,,,,
14614,WBJDF,,,,,,,
14617,WBJDF,,,,,,,
14627,WBJDF,,,,,,,
14628,WBJDF,,,,,,,
14630,WBJDF,,,,,,,
14632,WBJDF,,,,,,,
14633,WBJDF,,,,,,,
14639,WBJDF,,,,,,,
14645,WBJDF,,,,,,,
14649,WBJDF,,,,,,,
14650,WBJDF,,,,,,,
14662,WBJDF,,,,,,,
14663,WBJDF,,,,,,,
14668,WBJDF,,,,,,,
14672,WBJDF,,,,,,,
14673,WBJDF,,,,,,,
14674,WBJDF,,,,,,,
14690,WBJDF,,,,,,,
14698,WBJDF,,,,,,,
14702,WBJDF,,,,,,,
14705,WBJDF,,,,,,,
14712,WBJDF,,,,,,,
14720,WBJDF,,,,,,,
14724,WBJDF,,,,,,,
14727,WBJDF,,,,,,,
14731,WBJDF,,,,,,,
14732,WBJDF,,,,,,,
14743,WBJDF,,,,,,,
14755,WBJDF,,,,,,,
14761,WBJDF,,,,,,,
